Address;AddressFM;location;point;Lat;Long
Martin-Weber-Platz;Frankfurt am Main Martin-Weber-Platz;Martin-Weber-Platz, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.12686695, 8.71809982280607, 0.0;5.012.686.695;871.809.982.280.607
Martin-Zahn-Straße;Frankfurt am Main Martin-Zahn-Straße;Martin-Zahn-Straße, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1542607, 8.6803819, 0.0;501.542.607;86.803.819
Martinskirchstraße;Frankfurt am Main Martinskirchstraße;Martinskirchstraße, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0864966, 8.5865822, 0.0;500.864.966;85.865.822
Martinsweg;Frankfurt am Main Martinsweg;Martinsweg, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0905551, 8.5664814, 0.0;500.905.551;85.664.814
Martorffstraße;Frankfurt am Main Martorffstraße;Martorffstraße, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.141073, 8.6816268, 0.0;50.141.073;86.816.268
Mart-Stam-Straße;Frankfurt am Main Mart-Stam-Straße;Mart-Stam-Straße, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1760171, 8.6211758, 0.0;501.760.171;86.211.758
Marxheimer Platz;Frankfurt am Main Marxheimer Platz;Marxheimer Platz, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.1014158, 8.6186891, 0.0;501.014.158;86.186.891
Marxheimer Straße;Frankfurt am Main Marxheimer Straße;Marxheimer Straße, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.1016704, 8.6195839, 0.0;501.016.704;86.195.839
Max-Horkheimer-Straße;Frankfurt am Main Max-Horkheimer-Straße;Max-Horkheimer-Straße, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60323, Deutschland;50.1290691, 8.6686585, 0.0;501.290.691;86.686.585
Massenheimer Straße;Frankfurt am Main Massenheimer Straße;Massenheimer Straße, Bonames, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1849547, 8.6671863, 0.0;501.849.547;86.671.863
Maastrichter Ring;Frankfurt am Main Maastrichter Ring;Maastrichter Ring, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1093717, 8.6275505, 0.0;501.093.717;86.275.505
Mathildenplatz;Frankfurt am Main Mathildenplatz;Mathildenplatz, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0996445, 8.7216239, 0.0;500.996.445;87.216.239
Mathildenstraße;Frankfurt am Main Mathildenstraße;Mathildenstraße, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0963903, 8.7223522, 0.0;500.963.903;87.223.522
Matisseweg;Frankfurt am Main Matisseweg;Matisseweg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1768123, 8.6443072, 0.0;501.768.123;86.443.072
Matternstraße;Frankfurt am Main Matternstraße;Matternstraße, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.148693, 8.683385, 0.0;50.148.693;8.683.385
Matthias-Beltz-Platz;Frankfurt am Main Matthias-Beltz-Platz;Matthias-Beltz-Platz, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60318, Deutschland;50.12579805, 8.6916571181275, 0.0;5.012.579.805;86.916.571.181.275
Matthias-Claudius-Straße;Frankfurt am Main Matthias-Claudius-Straße;Matthias-Claudius-Straße, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.150411, 8.6586577, 0.0;50.150.411;86.586.577
Mattiakerweg;Frankfurt am Main Mattiakerweg;Mattiakerweg, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1151234, 8.5438454, 0.0;501.151.234;85.438.454
Mauerweg;Frankfurt am Main Mauerweg;Mauerweg, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1189792, 8.6926504, 0.0;501.189.792;86.926.504
Maulbeerstraße;Frankfurt am Main Maulbeerstraße;Maulbeerstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1154279, 8.7049397, 0.0;501.154.279;87.049.397
Mauritiusstraße;Frankfurt am Main Mauritiusstraße;Mauritiusstraße, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0886719, 8.5770049, 0.0;500.886.719;85.770.049
Max-Beckmann-Straße;Frankfurt am Main Max-Beckmann-Straße;Max-Beckmann-Straße, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.086446, 8.6959765, 0.0;50.086.446;86.959.765
Max-Bock-Straße;Frankfurt am Main Max-Bock-Straße;Max-Bock-Straße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1422675, 8.6742723, 0.0;501.422.675;86.742.723
Max-Born-Straße;Frankfurt am Main Max-Born-Straße;Max-Born-Straße, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1762025, 8.6321005, 0.0;501.762.025;86.321.005
Max-Bromme-Steig;Frankfurt am Main Max-Bromme-Steig;Max-Bromme-Steig, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.126804, 8.7194363, 0.0;50.126.804;87.194.363
Max-Eyth-Straße;Frankfurt am Main Max-Eyth-Straße;Max-Eyth-Straße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1233176, 8.7608246, 0.0;501.233.176;87.608.246
Max-Hartig-Weg;Frankfurt am Main Max-Hartig-Weg;Max-Hartig-Weg, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1113529, 8.5265209, 0.0;501.113.529;85.265.209
Max-Hirsch-Straße;Frankfurt am Main Max-Hirsch-Straße;Max-Hirsch-Straße, Riederwald, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1291678, 8.7312448, 0.0;501.291.678;87.312.448
Max-Holder-Straße;Frankfurt am Main Max-Holder-Straße;Max-Holder-Straße, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1908116, 8.6480325, 0.0;501.908.116;86.480.325
Max-Kirschner-Weg;Frankfurt am Main Max-Kirschner-Weg;Max-Kirschner-Weg, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1645612, 8.6351846, 0.0;501.645.612;86.351.846
Max-Leichter-Weg;Frankfurt am Main Max-Leichter-Weg;Max-Leichter-Weg, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1494659, 8.6857096, 0.0;501.494.659;86.857.096
Max-Planck-Straße;Frankfurt am Main Max-Planck-Straße;Max-Planck-Straße, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.200326, 8.6665875, 0.0;50.200.326;86.665.875
Max-Pruss-Straße;Frankfurt am Main Max-Pruss-Straße;Max-Pruss-Straße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1125306, 8.6108753, 0.0;501.125.306;86.108.753
Max-Quarck-Straße;Frankfurt am Main Max-Quarck-Straße;Max-Quarck-Straße, Heimatsiedlung, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.0926973, 8.6764021, 0.0;500.926.973;86.764.021
Max-Reger-Straße;Frankfurt am Main Max-Reger-Straße;Max-Reger-Straße, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.0891154, 8.6656381, 0.0;500.891.154;86.656.381
Max-von-Laue-Straße;Frankfurt am Main Max-von-Laue-Straße;Max-von-Laue-Straße, Niederursel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1732385, 8.6266612, 0.0;501.732.385;86.266.612
Max-von-Pettenkofer-Weg;Frankfurt am Main Max-von-Pettenkofer-Weg;Max-von-Pettenkofer-Weg, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1768455, 8.6254672, 0.0;501.768.455;86.254.672
Maximilianstraße;Frankfurt am Main Maximilianstraße;Maximilianstraße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1234316, 8.7128665, 0.0;501.234.316;87.128.665
Maybachbrücke;Frankfurt am Main Maybachbrücke;Maybachbrücke, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.158745, 8.6540749, 0.0;50.158.745;86.540.749
Maybachstraße;Frankfurt am Main Maybachstraße;Maybachstraße, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1592759, 8.6552009, 0.0;501.592.759;86.552.009
Mayfarthstraße;Frankfurt am Main Mayfarthstraße;Mayfarthstraße, Osthafen, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1087913, 8.7077014, 0.0;501.087.913;87.077.014
Maßbornstraße;Frankfurt am Main Maßbornstraße;Maßbornstraße, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1851502, 8.6966893, 0.0;501.851.502;86.966.893
Maßholderpfad;Frankfurt am Main Maßholderpfad;Maßholderpfad, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.1072051, 8.6025318, 0.0;501.072.051;86.025.318
Mechtildstraße;Frankfurt am Main Mechtildstraße;Mechtildstraße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1379042, 8.6723527, 0.0;501.379.042;86.723.527
Mecklenburger Straße;Frankfurt am Main Mecklenburger Straße;Mecklenburger Straße, Nieder-Erlenbach, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2063676, 8.7032607, 0.0;502.063.676;87.032.607
Meerholzer Straße;Frankfurt am Main Meerholzer Straße;Meerholzer Straße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1339922, 8.7596071, 0.0;501.339.922;87.596.071
Meersburger Straße;Frankfurt am Main Meersburger Straße;Meersburger Straße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1189004, 8.7666454, 0.0;501.189.004;87.666.454
Meier-Seligmann-Weg;Frankfurt am Main Meier-Seligmann-Weg;Meier-Seligmann-Weg, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.159031, 8.7629897, 0.0;50.159.031;87.629.897
Meininger Weg;Frankfurt am Main Meininger Weg;Meininger Weg, Zeilsheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0968647, 8.4960539, 0.0;500.968.647;84.960.539
Meisengasse;Frankfurt am Main Meisengasse;Meisengasse, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60313, Deutschland;50.1154353, 8.6759185, 0.0;501.154.353;86.759.185
Melchiorstraße;Frankfurt am Main Melchiorstraße;Melchiorstraße, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.0993437, 8.5449817, 0.0;500.993.437;85.449.817
Melemstraße;Frankfurt am Main Melemstraße;Melemstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1296728, 8.6754756, 0.0;501.296.728;86.754.756
Melibocusstraße;Frankfurt am Main Melibocusstraße;Melibocusstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0870008, 8.6382088, 0.0;500.870.008;86.382.088
Melli-Beese-Straße;Frankfurt am Main Melli-Beese-Straße;Melli-Beese-Straße, Rebstockpark, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1113827, 8.6273255, 0.0;501.113.827;86.273.255
Melsunger Straße;Frankfurt am Main Melsunger Straße;Melsunger Straße, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1396137, 8.7125087, 0.0;501.396.137;87.125.087
Mendelssohnstraße;Frankfurt am Main Mendelssohnstraße;Mendelssohnstraße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60325, Deutschland;50.116533, 8.6584126, 0.0;50.116.533;86.584.126
Mercatorstraße;Frankfurt am Main Mercatorstraße;Mercatorstraße, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1194312, 8.6893625, 0.0;501.194.312;86.893.625
Mergenthalerstraße;Frankfurt am Main Mergenthalerstraße;Mergenthalerstraße, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1338713, 8.7384512, 0.0;501.338.713;87.384.512
Merianplatz;Frankfurt am Main Merianplatz;Merianplatz, Berger Straße, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1199769, 8.6950815, 0.0;501.199.769;86.950.815
Merianstraße;Frankfurt am Main Merianstraße;Merianstraße, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1216389, 8.6929269, 0.0;501.216.389;86.929.269
Mertonstraße;Frankfurt am Main Mertonstraße;Mertonstraße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60325, Deutschland;50.1183595, 8.6501588, 0.0;501.183.595;86.501.588
Mersenstraße;Frankfurt am Main Mersenstraße;Mersen Deutschland FFM AG, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.18383555, 8.65336095573754, 0.0;5.018.383.555;865.336.095.573.754
Merzenstraße;Frankfurt am Main Merzenstraße;Merzenstraße, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1860463, 8.6954329, 0.0;501.860.463;86.954.329
Merziger Weg;Frankfurt am Main Merziger Weg;Merziger Weg, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0834691, 8.5718368, 0.0;500.834.691;85.718.368
Messelweg;Frankfurt am Main Messelweg;Messelweg, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1427743, 8.6074302, 0.0;501.427.743;86.074.302
Metzlerstraße;Frankfurt am Main Metzlerstraße;Metzlerstraße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1048018, 8.6798264, 0.0;501.048.018;86.798.264
Metzstraße;Frankfurt am Main Metzstraße;Metzstraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1250392, 8.6411002, 0.0;501.250.392;86.411.002
Michael-Stumpf-Straße;Frankfurt am Main Michael-Stumpf-Straße;Michael-Stumpf-Straße, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.104011, 8.5422815, 0.0;50.104.011;85.422.815
Michaelstraße;Frankfurt am Main Michaelstraße;Michaelstraße, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1222331, 8.5635894, 0.0;501.222.331;85.635.894
Mierendorffstraße;Frankfurt am Main Mierendorffstraße;Mierendorffstraße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1398506, 8.6740618, 0.0;501.398.506;86.740.618
Milseburgstraße;Frankfurt am Main Milseburgstraße;Milseburgstraße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1449539, 8.7605446, 0.0;501.449.539;87.605.446
Miltenberger Straße;Frankfurt am Main Miltenberger Straße;Miltenberger Straße, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0966079, 8.6993214, 0.0;500.966.079;86.993.214
Miquelallee;Frankfurt am Main Miquelallee;Miquelallee, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60323, Deutschland;50.1315933, 8.6714239, 0.0;501.315.933;86.714.239
Mithrasstraße;Frankfurt am Main Mithrasstraße;Mithrasstraße, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1523206, 8.633423, 0.0;501.523.206;8.633.423
Mittelseestraße;Frankfurt am Main Mittelseestraße;Mittelseestraße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.124459, 8.7672562, 0.0;50.124.459;87.672.562
Mittelweg;Frankfurt am Main Mittelweg;Mittelweg, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60318, Deutschland;50.1211687, 8.6817101, 0.0;501.211.687;86.817.101
Mittlerer Hasenpfad;Frankfurt am Main Mittlerer Hasenpfad;Mittlerer Hasenpfad, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.0927953, 8.6838644, 0.0;500.927.953;86.838.644
Mittlerer Schafhofweg;Frankfurt am Main Mittlerer Schafhofweg;Mittlerer Schafhofweg, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.0916787, 8.6831336, 0.0;500.916.787;86.831.336
Mockstädter Straße;Frankfurt am Main Mockstädter Straße;Mockstädter Straße, Sindlingen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0742628, 8.517644, 0.0;500.742.628;8.517.644
Mönchhofstraße;Frankfurt am Main Mönchhofstraße;Mönchhofstraße, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.1005044, 8.6161587, 0.0;501.005.044;86.161.587
Mörfelder Landstraße;Frankfurt am Main Mörfelder Landstraße;Mörfelder Landstraße, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.0966705, 8.6840548, 0.0;500.966.705;86.840.548
Mörikestraße;Frankfurt am Main Mörikestraße;Mörikestraße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1397451, 8.6669783, 0.0;501.397.451;86.669.783
Mombacher Weg;Frankfurt am Main Mombacher Weg;Mombacher Weg, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.116785, 8.5557224, 0.0;50.116.785;85.557.224
Monchstraße;Frankfurt am Main Monchstraße;Monchstraße, Bonames, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1837839, 8.6605341, 0.0;501.837.839;86.605.341
Monetweg;Frankfurt am Main Monetweg;Monetweg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1786009, 8.6456697, 0.0;501.786.009;86.456.697
Monisstraße;Frankfurt am Main Monisstraße;Monisstraße, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1408835, 8.6805484, 0.0;501.408.835;86.805.484
Montabaurer Straße;Frankfurt am Main Montabaurer Straße;Montabaurer Straße, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1232311, 8.5643945, 0.0;501.232.311;85.643.945
Montgolfier-Allee;Frankfurt am Main Montgolfier-Allee;Montgolfier-Allee, Rebstockpark, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1126297, 8.6201756, 0.0;501.126.297;86.201.756
Morgensternstraße;Frankfurt am Main Morgensternstraße;Morgensternstraße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.1012063, 8.6784153, 0.0;501.012.063;86.784.153
Morgenzeile;Frankfurt am Main Morgenzeile;Morgenzeile, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0853712, 8.6173239, 0.0;500.853.712;86.173.239
Morsestraße;Frankfurt am Main Morsestraße;Morsestraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.119685, 8.625594, 0.0;50.119.685;8.625.594
Moselstraße;Frankfurt am Main Moselstraße;Moselstraße, Bahnhofsviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60329, Deutschland;50.1086945, 8.6656937, 0.0;501.086.945;86.656.937
Motzstraße;Frankfurt am Main Motzstraße;Motzstraße, Riederwald, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1275979, 8.7363005, 0.0;501.275.979;87.363.005
Mousonstraße;Frankfurt am Main Mousonstraße;Mousonstraße, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1180087, 8.6988474, 0.0;501.180.087;86.988.474
Muckermannstraße;Frankfurt am Main Muckermannstraße;Muckermannstraße, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1399834, 8.6103944, 0.0;501.399.834;86.103.944
Mühlackerstraße;Frankfurt am Main Mühlackerstraße;Mühlackerstraße, Bonames, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1827784, 8.659473, 0.0;501.827.784;8.659.473
Mühlbruchstraße;Frankfurt am Main Mühlbruchstraße;Mühlbruchstraße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1021372, 8.6922184, 0.0;501.021.372;86.922.184
Mühlgasse;Frankfurt am Main Mühlgasse;Mühlgasse, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1233562, 8.6417241, 0.0;501.233.562;86.417.241
Mühlheimer Straße;Frankfurt am Main Mühlheimer Straße;Mühlheimer Straße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1185619, 8.7713365, 0.0;501.185.619;87.713.365
Mühlwehrstraße;Frankfurt am Main Mühlwehrstraße;Mühlwehrstraße, Hausen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1319652, 8.6235068, 0.0;501.319.652;86.235.068
Mühlwiesenstraße;Frankfurt am Main Mühlwiesenstraße;Mühlwiesenstraße, Hausen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1328152, 8.6240768, 0.0;501.328.152;86.240.768
Müllerstraße;Frankfurt am Main Müllerstraße;Müllerstraße, Kuhwaldsiedlung, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1124677, 8.630039, 0.0;501.124.677;8.630.039
Mümlingstraße;Frankfurt am Main Mümlingstraße;Mümlingstraße, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0995833, 8.7163153, 0.0;500.995.833;87.163.153
Münchener Straße;Frankfurt am Main Münchener Straße;Münchener Straße, Bahnhofsviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60329, Deutschland;50.1084259, 8.6723076, 0.0;501.084.259;86.723.076
Münsterer Straße;Frankfurt am Main Münsterer Straße;Münsterer Straße, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.1022013, 8.6342959, 0.0;501.022.013;86.342.959
Münsterer Weg;Frankfurt am Main Münsterer Weg;Münsterer Weg, Zeilsheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.1098299, 8.4800974, 0.0;501.098.299;84.800.974
